yr,sex,FirstForename,number,rank,position
1994,G,Rachael,208,33,"   33"
1994,G,Erin,207,34,"   34"
1994,G,Robyn,195,35,"   35"
1994,G,Hayley,192,36,"   36"
1994,G,Emily,191,37,"   37"
1994,G,Eilidh,177,38,"   38"
1994,G,Fiona,176,39,"   39"
1994,G,Zoe,170,40,"   40"
1994,G,Holly,166,41,"   41"
1994,G,Ashleigh,165,42,"   42"
1994,G,Natasha,164,43,"   43"
1994,G,Jodie,158,44,"   44"
1994,G,Aimee,152,45,"   45"
1994,G,Chelsea,142,46,"   46"
1994,G,Amanda,139,47,"   47"
1994,G,Jessica,138,48,"   48"
1994,G,Kimberley,137,49,"   49"
1994,G,Victoria,135,50,"   50"
1994,G,Charlotte,133,51,"   51"
1994,G,Anna,129,52,"   52"
1994,G,Catherine,126,53,"   53"
1994,G,Kerry,124,54,"   54"
1994,G,Gillian,122,55,"   55="
1994,G,Kirsten,122,55,"   55="
1994,G,Stacey,117,57,"   57"
1994,G,Joanne,114,58,"   58"
1994,G,Kathryn,111,59,"   59"
1994,G,Alison,108,60,"   60="
1994,G,Michelle,108,60,"   60="
1994,G,Kelly,107,62,"   62"
1994,G,Elizabeth,102,63,"   63"
1994,G,Beth,96,64,"   64"
1994,G,Katherine,94,65,"   65"
1994,G,Bethany,91,66,"   66"
1994,G,Catriona,90,67,"   67"
1994,G,Jenna,89,68,"   68="
1994,G,Paige,89,68,"   68="
1994,G,Alice,86,70,"   70="
1994,G,Siobhan,86,70,"   70="
1994,G,Alexandra,83,72,"   72"
1994,G,Demi,82,73,"   73="
1994,G,Leanne,82,73,"   73="
1994,G,Amber,79,75,"   75="
1994,G,Courtney,79,75,"   75="
1994,G,Jemma,79,75,"   75="
1994,G,Mhairi,78,78,"   78"
1994,G,Clare,76,79,"   79="
1994,G,Naomi,76,79,"   79="
1994,G,Abigail,74,81,"   81="
1994,G,Iona,74,81,"   81="
1994,G,Carly,71,83,"   83"
1994,G,Cara,69,84,"   84="
1994,G,Ruth,69,84,"   84="
1994,G,Taylor,69,84,"   84="
1994,G,Chantelle,68,87,"   87="
1994,G,Cheryl,68,87,"   87="
1994,G,Hollie,68,87,"   87="
1994,G,Helen,67,90,"   90="
1994,G,Toni,67,90,"   90="
1994,G,Julie,66,92,"   92"
1994,G,Joanna,64,93,"   93"
1994,G,Olivia,61,94,"   94"
1994,G,Abbie,59,95,"   95="
1994,G,Christina,59,95,"   95="
1994,G,Lindsay,59,95,"   95="
1994,G,Rebekah,59,95,"   95="
1994,G,Nikki,58,99,"   99"
1994,G,Karen,57,100,"  100="
1994,G,Paula,57,100,"  100="
1995,G,Lauren,874,1,"    1"
1995,G,Rebecca,730,2,"    2"
1995,G,Emma,706,3,"    3"
1995,G,Shannon,694,4,"    4"
1995,G,Amy,687,5,"    5"
1995,G,Sarah,537,6,"    6"
1995,G,Rachel,523,7,"    7"
1995,G,Nicole,489,8,"    8"
1995,G,Megan,482,9,"    9"
1995,G,Laura,469,10,"   10"
1995,G,Kirsty,438,11,"   11"
1995,G,Hannah,429,12,"   12"
1995,G,Chloe,412,13,"   13"
1995,G,Caitlin,392,14,"   14"
1995,G,Danielle,361,15,"   15"
1995,G,Jennifer,326,16,"   16"
1995,G,Sophie,311,17,"   17"
1995,G,Samantha,302,18,"   18"
1995,G,Stephanie,287,19,"   19"
1995,G,Erin,282,20,"   20"
1995,G,Katie,277,21,"   21"
1995,G,Claire,267,22,"   22"
1995,G,Louise,266,23,"   23"
1995,G,Eilidh,229,24,"   24"
1995,G,Heather,228,25,"   25"
1995,G,Gemma,223,26,"   26"
1995,G,Lisa,219,27,"   27="
1995,G,Natalie,219,27,"   27="
1995,G,Nicola,218,29,"   29"
1995,G,Emily,213,30,"   30"
1995,G,Ashleigh,208,31,"   31"
1995,G,Jade,201,32,"   32"
1995,G,Hayley,199,33,"   33"
1995,G,Melissa,192,34,"   34"
1995,G,Lucy,191,35,"   35"
1995,G,Kayleigh,184,36,"   36"
1995,G,Rachael,178,37,"   37"
1995,G,Holly,177,38,"   38"
1995,G,Ashley,163,39,"   39"
1995,G,Zoe,162,40,"   40"
1995,G,Jessica,161,41,"   41"
1995,G,Aimee,157,42,"   42"
1995,G,Robyn,154,43,"   43"
1995,G,Natasha,150,44,"   44"
1995,G,Victoria,143,45,"   45"
1995,G,Courtney,135,46,"   46="
1995,G,Jodie,135,46,"   46="
1995,G,Kimberley,135,46,"   46="
1995,G,Anna,134,49,"   49"
1995,G,Abbie,132,50,"   50="
1995,G,Charlotte,132,50,"   50="
1995,G,Chelsea,132,50,"   50="
1995,G,Beth,127,53,"   53"
1995,G,Catherine,126,54,"   54="
1995,G,Kirsten,126,54,"   54="
1995,G,Kerry,125,56,"   56"
1995,G,Fiona,124,57,"   57"
1995,G,Elizabeth,117,58,"   58"
1995,G,Bethany,115,59,"   59"
1995,G,Amanda,102,60,"   60"
1995,G,Demi,97,61,"   61="
1995,G,Jenna,97,61,"   61="
1995,G,Alice,95,63,"   63="
1995,G,Amber,95,63,"   63="
1995,G,Alison,94,65,"   65"
1995,G,Catriona,93,66,"   66="
1995,G,Taylor,93,66,"   66="
1995,G,Alexandra,89,68,"   68"
1995,G,Kathryn,88,69,"   69="
1995,G,Kelly,88,69,"   69="
1995,G,Stacey,86,71,"   71"
1995,G,Iona,85,72,"   72"
1995,G,Leanne,83,73,"   73"
1995,G,Gillian,81,74,"   74"
1995,G,Katherine,80,75,"   75="
1995,G,Paige,80,75,"   75="
1995,G,Olivia,78,77,"   77"
1995,G,Cara,75,78,"   78="
1995,G,Michelle,75,78,"   78="
1995,G,Joanne,74,80,"   80"
1995,G,Abigail,72,81,"   81="
1995,G,Carly,72,81,"   81="
1995,G,Siobhan,69,83,"   83"
1995,G,Kate,68,84,"   84="
1995,G,Mhairi,68,84,"   84="
1995,G,Alana,66,86,"   86="
1995,G,Naomi,66,86,"   86="
1995,G,Jemma,64,88,"   88="
1995,G,Morgan,64,88,"   88="
1995,G,Christina,61,90,"   90="
1995,G,Clare,61,90,"   90="
1995,G,Karen,60,92,"   92"
1995,G,Ruth,59,93,"   93"
1995,G,Molly,58,94,"   94"
1995,G,Leah,57,95,"   95"
1995,G,Rebekah,56,96,"   96"
1995,G,Hollie,55,97,"   97="
1995,G,Shona,55,97,"   97="
1995,G,Toni,55,97,"   97="
1995,G,Lindsay,54,100,"  100="
1995,G,Sara,54,100,"  100="
1996,G,Emma,707,1,"    1"
1996,G,Amy,703,2,"    2"
1996,G,Lauren,688,3,"    3"
1996,G,Shannon,687,4,"    4"
1996,G,Chloe,663,5,"    5"
1996,G,Rebecca,659,6,"    6"
1996,G,Megan,566,7,"    7"
1996,G,Sarah,490,8,"    8"
1996,G,Rachel,481,9,"    9"
1996,G,Hannah,476,10,"   10"
1996,G,Caitlin,439,11,"   11"
1996,G,Nicole,438,12,"   12"
1996,G,Laura,387,13,"   13"
1996,G,Sophie,383,14,"   14"
1996,G,Kirsty,332,15,"   15"
1996,G,Danielle,321,16,"   16"
1996,G,Katie,287,17,"   17"
1996,G,Louise,271,18,"   18"
1996,G,Erin,269,19,"   19"
1996,G,Samantha,255,20,"   20"
1996,G,Emily,234,21,"   21"
1996,G,Jennifer,229,22,"   22"
1996,G,Claire,227,23,"   23="
1996,G,Heather,227,23,"   23="
1996,G,Stephanie,222,25,"   25"
1996,G,Eilidh,210,26,"   26="
1996,G,Nicola,210,26,"   26="
1996,G,Jade,205,28,"   28"
1996,G,Kayleigh,198,29,"   29="
1996,G,Lisa,198,29,"   29="
1996,G,Hayley,188,31,"   31="
1996,G,Holly,188,31,"   31="
1996,G,Rachael,186,33,"   33"
1996,G,Lucy,184,34,"   34"
1996,G,Melissa,180,35,"   35"
1996,G,Jessica,173,36,"   36"
1996,G,Zoe,170,37,"   37"
1996,G,Robyn,165,38,"   38"
1996,G,Gemma,164,39,"   39"
1996,G,Aimee,154,40,"   40"
1996,G,Anna,151,41,"   41="
1996,G,Jodie,151,41,"   41="
1996,G,Natasha,150,43,"   43"
1996,G,Natalie,147,44,"   44"
1996,G,Victoria,137,45,"   45"
1996,G,Chelsea,136,46,"   46"
1996,G,Kimberley,135,47,"   47"
1996,G,Ashley,134,48,"   48"
1996,G,Courtney,128,49,"   49"
1996,G,Kirsten,124,50,"   50"
1996,G,Beth,123,51,"   51"
1996,G,Catherine,122,52,"   52"
1996,G,Ashleigh,120,53,"   53"
1996,G,Abbie,118,54,"   54="
1996,G,Alexandra,118,54,"   54="
1996,G,Bethany,116,56,"   56"
1996,G,Charlotte,108,57,"   57"
1996,G,Abigail,105,58,"   58"
1996,G,Demi,98,59,"   59"
1996,G,Fiona,97,60,"   60"
1996,G,Paige,96,61,"   61"
1996,G,Taylor,92,62,"   62"
1996,G,Catriona,91,63,"   63"
1996,G,Cara,90,64,"   64="
1996,G,Kelly,90,64,"   64="
1996,G,Amber,89,66,"   66="
1996,G,Leah,89,66,"   66="
1996,G,Siobhan,89,66,"   66="
1996,G,Amanda,88,69,"   69="
1996,G,Katherine,88,69,"   69="
1996,G,Kathryn,88,69,"   69="
1996,G,Kerry,86,72,"   72"
1996,G,Elizabeth,83,73,"   73"
1996,G,Iona,82,74,"   74"
1996,G,Molly,78,75,"   75"
1996,G,Jemma,76,76,"   76"
1996,G,Alice,74,77,"   77"
1996,G,Olivia,73,78,"   78="
1996,G,Ruth,73,78,"   78="
1996,G,Jenna,71,80,"   80"
1996,G,Alison,70,81,"   81="
1996,G,Georgia,70,81,"   81="
1996,G,Morgan,70,81,"   81="
1996,G,Ellen,68,84,"   84="
1996,G,Hollie,68,84,"   84="
1996,G,Carly,67,86,"   86="
1996,G,Naomi,67,86,"   86="
1996,G,Alana,66,88,"   88="
1996,G,Mhairi,66,88,"   88="
1996,G,Kate,65,90,"   90"
1996,G,Chantelle,64,91,"   91="
1996,G,Gillian,64,91,"   91="
1996,G,Stacey,64,91,"   91="
1996,G,Joanne,62,94,"   94"
1996,G,Isla,59,95,"   95="
1996,G,Joanna,59,95,"   95="
1996,G,Rebekah,58,97,"   97="
1996,G,Toni,58,97,"   97="
1996,G,Ellie,56,99,"   99="
1996,G,Michelle,56,99,"   99="
1997,G,Emma,752,1,"    1"
1997,G,Chloe,743,2,"    2"
1997,G,Rebecca,713,3,"    3"
1997,G,Megan,645,4,"    4"
1997,G,Lauren,631,5,"    5"
1997,G,Amy,623,6,"    6"
1997,G,Shannon,552,7,"    7"
1997,G,Caitlin,550,8,"    8"
1997,G,Rachel,517,9,"    9"
1997,G,Hannah,480,10,"   10"
1997,G,Sarah,471,11,"   11"
1997,G,Sophie,433,12,"   12"
1997,G,Nicole,378,13,"   13"
1997,G,Erin,362,14,"   14"
1997,G,Laura,348,15,"   15"
1997,G,Emily,289,16,"   16"
1997,G,Jennifer,277,17,"   17"
1997,G,Courtney,276,18,"   18"
1997,G,Kirsty,258,19,"   19="
1997,G,Lucy,258,19,"   19="
1997,G,Danielle,257,21,"   21"
1997,G,Katie,252,22,"   22="
1997,G,Louise,252,22,"   22="
1997,G,Heather,250,24,"   24"
1997,G,Rachael,221,25,"   25"
1997,G,Eilidh,214,26,"   26"
1997,G,Holly,213,27,"   27"
1997,G,Samantha,208,28,"   28"
1997,G,Stephanie,202,29,"   29"
1997,G,Kayleigh,194,30,"   30="
1997,G,Zoe,194,30,"   30="
1997,G,Melissa,189,32,"   32"
1997,G,Claire,182,33,"   33"
1997,G,Chelsea,180,34,"   34"
1997,G,Jade,176,35,"   35"
1997,G,Robyn,173,36,"   36"
1997,G,Jessica,160,37,"   37"
1997,G,Aimee,159,38,"   38="
1997,G,Gemma,159,38,"   38="
1997,G,Nicola,159,38,"   38="
1997,G,Hayley,156,41,"   41"
1997,G,Lisa,155,42,"   42="
1997,G,Natalie,155,42,"   42="
1997,G,Anna,151,44,"   44"
1997,G,Natasha,148,45,"   45"
1997,G,Charlotte,134,46,"   46"
1997,G,Abbie,132,47,"   47"
1997,G,Bethany,128,48,"   48="
1997,G,Victoria,128,48,"   48="
1997,G,Beth,124,50,"   50"
1997,G,Jodie,113,51,"   51"
1997,G,Georgia,110,52,"   52="
1997,G,Morgan,110,52,"   52="
1997,G,Taylor,108,54,"   54"
1997,G,Jenna,106,55,"   55"
1997,G,Kirsten,105,56,"   56"
1997,G,Fiona,101,57,"   57"
1997,G,Ellie,100,58,"   58"
1997,G,Cara,97,59,"   59"
1997,G,Ashleigh,96,60,"   60"
1997,G,Ashley,95,61,"   61="
1997,G,Elizabeth,95,61,"   61="
1997,G,Niamh,94,63,"   63"
1997,G,Olivia,93,64,"   64"
1997,G,Abigail,91,65,"   65"
1997,G,Molly,89,66,"   66"
1997,G,Catherine,88,67,"   67"
1997,G,Iona,87,68,"   68="
1997,G,Kimberley,87,68,"   68="
1997,G,Kelsey,83,70,"   70"
1997,G,Alana,79,71,"   71="
1997,G,Katherine,79,71,"   71="
1997,G,Leah,79,71,"   71="
1997,G,Amber,78,74,"   74="
1997,G,Chantelle,78,74,"   74="
1997,G,Demi,76,76,"   76="
1997,G,Paige,76,76,"   76="
1997,G,Alexandra,75,78,"   78"
1997,G,Toni,73,79,"   79"
1997,G,Alice,69,80,"   80"
1997,G,Carly,67,81,"   81="
1997,G,Catriona,67,81,"   81="
1997,G,Gillian,67,81,"   81="
1997,G,Rhiannon,67,81,"   81="
1997,G,Jemma,66,85,"   85"
1997,G,Caitlyn,65,86,"   86="
1997,G,Mhairi,65,86,"   86="
1997,G,Joanne,64,88,"   88"
1997,G,Hollie,63,89,"   89="
1997,G,Rebekah,63,89,"   89="
1997,G,Kelly,62,91,"   91"
1997,G,Kathryn,61,92,"   92="
1997,G,Kerry,61,92,"   92="
1997,G,Ellen,60,94,"   94"
1997,G,Stacey,59,95,"   95"
1997,G,Siobhan,57,96,"   96"
1997,G,Amanda,56,97,"   97="
1997,G,Carla,56,97,"   97="
1997,G,Joanna,56,97,"   97="
1997,G,Eve,54,100,"  100"
1998,G,Chloe,953,1,"    1"
1998,G,Megan,679,2,"    2"
1998,G,Rebecca,631,3,"    3"
1998,G,Emma,601,4,"    4"
1998,G,Amy,588,5,"    5"
1998,G,Caitlin,580,6,"    6"
1998,G,Lauren,542,7,"    7"
1998,G,Rachel,541,8,"    8"
1998,G,Shannon,444,9,"    9"
1998,G,Hannah,425,10,"   10"
1998,G,Sophie,400,11,"   11"
1998,G,Nicole,377,12,"   12"
1998,G,Sarah,372,13,"   13"
1998,G,Erin,361,14,"   14"
1998,G,Courtney,317,15,"   15"
1998,G,Lucy,303,16,"   16"
1998,G,Katie,276,17,"   17"
1998,G,Kirsty,275,18,"   18"
1998,G,Emily,271,19,"   19"
1998,G,Laura,254,20,"   20"
1998,G,Louise,246,21,"   21"
1998,G,Eilidh,244,22,"   22"
1998,G,Holly,220,23,"   23"
1998,G,Jennifer,208,24,"   24"
1998,G,Morgan,198,25,"   25="
1998,G,Samantha,198,25,"   25="
1998,G,Heather,191,27,"   27="
1998,G,Rachael,191,27,"   27="
1998,G,Jade,183,29,"   29"
1998,G,Chelsea,181,30,"   30"
1998,G,Natalie,176,31,"   31"
1998,G,Danielle,174,32,"   32"
1998,G,Jessica,169,33,"   33"
1998,G,Stephanie,168,34,"   34"
1998,G,Robyn,165,35,"   35"
1998,G,Anna,162,36,"   36"
1998,G,Zoe,157,37,"   37"
1998,G,Natasha,153,38,"   38"
1998,G,Lisa,150,39,"   39"
1998,G,Claire,148,40,"   40="
1998,G,Kayleigh,148,40,"   40="
1998,G,Bethany,147,42,"   42"
1998,G,Aimee,143,43,"   43"
1998,G,Nicola,142,44,"   44"
1998,G,Charlotte,139,45,"   45"
1998,G,Gemma,135,46,"   46"
1998,G,Niamh,134,47,"   47"
1998,G,Abbie,127,48,"   48"
1998,G,Melissa,125,49,"   49"
1998,G,Victoria,124,50,"   50"
1998,G,Georgia,120,51,"   51="
1998,G,Taylor,120,51,"   51="
1998,G,Iona,119,53,"   53="
1998,G,Olivia,119,53,"   53="
1998,G,Beth,118,55,"   55="
1998,G,Jodie,118,55,"   55="
1998,G,Cara,105,57,"   57"
1998,G,Alexandra,101,58,"   58="
1998,G,Amber,101,58,"   58="
1998,G,Ellie,101,58,"   58="
1998,G,Abigail,97,61,"   61"
1998,G,Caitlyn,95,62,"   62="
1998,G,Catherine,95,62,"   62="
1998,G,Molly,95,62,"   62="
1998,G,Fiona,94,65,"   65"
1998,G,Kelsey,92,66,"   66"
1998,G,Kirsten,91,67,"   67"
1998,G,Jenna,90,68,"   68"
1998,G,Hayley,87,69,"   69"
1998,G,Isla,81,70,"   70"
1998,G,Kimberley,78,71,"   71="
1998,G,Paige,78,71,"   71="
1998,G,Leah,77,73,"   73"
1998,G,Ashleigh,76,74,"   74"
1998,G,Elizabeth,75,75,"   75"
1998,G,Eve,73,76,"   76"
1998,G,Catriona,71,77,"   77"
1998,G,Ashley,66,78,"   78"
1998,G,Alice,64,79,"   79="
1998,G,Ellen,64,79,"   79="
1998,G,Carly,63,81,"   81="
1998,G,Kaitlin,63,81,"   81="
1998,G,Katherine,62,83,"   83"
1998,G,Chantelle,61,84,"   84"
1998,G,Ciara,60,85,"   85="
1998,G,Demi,60,85,"   85="
1998,G,Kerry,59,87,"   87="
1998,G,Rebekah,59,87,"   87="
1998,G,Jordan,58,89,"   89"
1998,G,Alison,57,90,"   90="
1998,G,Rhiannon,57,90,"   90="
1998,G,Mhairi,56,92,"   92="
1998,G,Toni,56,92,"   92="
1998,G,Meghan,55,94,"   94"
1998,G,Alana,53,95,"   95="
1998,G,Siobhan,53,95,"   95="
1998,G,Abby,52,97,"   97"
1998,G,Carla,50,98,"   98="
1998,G,Hollie,50,98,"   98="
1998,G,Kaitlyn,48,100,"  100="
1998,G,Kathryn,48,100,"  100="
1999,G,Chloe,917,1,"    1"
1999,G,Rebecca,721,2,"    2"
1999,G,Emma,605,3,"    3"
1999,G,Lauren,602,4,"    4"
1999,G,Amy,577,5,"    5"
1999,G,Caitlin,568,6,"    6"
1999,G,Megan,566,7,"    7"
1999,G,Rachel,507,8,"    8"
1999,G,Erin,396,9,"    9"
1999,G,Sophie,385,10,"   10"
1999,G,Emily,367,11,"   11"
1999,G,Hannah,364,12,"   12"
1999,G,Sarah,331,13,"   13"
1999,G,Nicole,314,14,"   14"
1999,G,Lucy,312,15,"   15="
1999,G,Shannon,312,15,"   15="
1999,G,Katie,270,17,"   17"
1999,G,Morgan,248,18,"   18"
1999,G,Courtney,246,19,"   19"
1999,G,Kirsty,244,20,"   20"
1999,G,Laura,228,21,"   21="
1999,G,Olivia,228,21,"   21="
1999,G,Eilidh,219,23,"   23"
1999,G,Jennifer,199,24,"   24"
1999,G,Jade,194,25,"   25"
1999,G,Niamh,189,26,"   26"
1999,G,Anna,176,27,"   27"
1999,G,Holly,172,28,"   28"
1999,G,Heather,171,29,"   29"
1999,G,Louise,165,30,"   30="
1999,G,Natasha,165,30,"   30="
1999,G,Rachael,163,32,"   32"
1999,G,Robyn,157,33,"   33"
1999,G,Ellie,153,34,"   34"
1999,G,Aimee,148,35,"   35"
1999,G,Taylor,147,36,"   36"
1999,G,Abbie,146,37,"   37"
1999,G,Georgia,143,38,"   38"
1999,G,Bethany,142,39,"   39"
1999,G,Samantha,141,40,"   40="
1999,G,Zoe,141,40,"   40="
1999,G,Chelsea,140,42,"   42"
1999,G,Natalie,139,43,"   43"
1999,G,Danielle,136,44,"   44"
1999,G,Melissa,135,45,"   45"
1999,G,Charlotte,134,46,"   46"
1999,G,Jessica,130,47,"   47="
1999,G,Kayleigh,130,47,"   47="
1999,G,Stephanie,130,47,"   47="
1999,G,Gemma,124,50,"   50"
1999,G,Claire,123,51,"   51"
1999,G,Iona,122,52,"   52"
1999,G,Beth,119,53,"   53"
1999,G,Abigail,111,54,"   54="
1999,G,Elizabeth,111,54,"   54="
1999,G,Cara,110,56,"   56"
1999,G,Leah,108,57,"   57="
1999,G,Nicola,108,57,"   57="
1999,G,Amber,104,59,"   59"
1999,G,Lisa,101,60,"   60"
1999,G,Victoria,100,61,"   61"
1999,G,Jodie,98,62,"   62"
1999,G,Lauryn,93,63,"   63"
1999,G,Fiona,88,64,"   64="
1999,G,Molly,88,64,"   64="
1999,G,Isla,84,66,"   66"
1999,G,Kelsey,82,67,"   67"
1999,G,Brooke,81,68,"   68"
1999,G,Mhairi,76,69,"   69"
1999,G,Demi,75,70,"   70"
1999,G,Jenna,74,71,"   71"
1999,G,Alexandra,73,72,"   72="
1999,G,Ciara,73,72,"   72="
1999,G,Kirsten,73,72,"   72="
1999,G,Alice,69,75,"   75="
1999,G,Jordan,69,75,"   75="
1999,G,Eve,68,77,"   77"
1999,G,Ashley,66,78,"   78="
1999,G,Paige,66,78,"   78="
1999,G,Carly,65,80,"   80"
1999,G,Catherine,64,81,"   81"
1999,G,Ashleigh,62,82,"   82="
1999,G,Catriona,62,82,"   82="
1999,G,Caitlyn,61,84,"   84="
1999,G,Grace,61,84,"   84="
1999,G,Kimberley,61,84,"   84="
1999,G,Chantelle,60,87,"   87="
1999,G,Katherine,60,87,"   87="
1999,G,Carla,57,89,"   89"
1999,G,Abby,55,90,"   90="
1999,G,Toni,55,90,"   90="
1999,G,Rebekah,54,92,"   92"
1999,G,Alana,50,93,"   93="
1999,G,Kathryn,50,93,"   93="
1999,G,Meghan,49,95,"   95"
1999,G,Joanna,48,96,"   96"
1999,G,Ailsa,47,97,"   97="
1999,G,Ellen,47,97,"   97="
1999,G,Jasmine,47,97,"   97="
1999,G,Kaitlyn,47,97,"   97="
1999,G,Morven,47,97,"   97="
2000,G,Chloe,755,1,"    1"
2000,G,Amy,589,2,"    2"
2000,G,Lauren,588,3,"    3"
2000,G,Emma,561,4,"    4"
2000,G,Rebecca,554,5,"    5"
2000,G,Megan,502,6,"    6"
2000,G,Caitlin,463,7,"    7"
2000,G,Rachel,443,8,"    8"
2000,G,Erin,409,9,"    9"
2000,G,Hannah,393,10,"   10"
2000,G,Sophie,381,11,"   11"
2000,G,Lucy,349,12,"   12"
2000,G,Emily,323,13,"   13"
2000,G,Shannon,317,14,"   14"
2000,G,Katie,297,15,"   15"
2000,G,Nicole,293,16,"   16"
2000,G,Sarah,276,17,"   17"
2000,G,Courtney,240,18,"   18"
2000,G,Anna,233,19,"   19"
2000,G,Morgan,227,20,"   20"
2000,G,Eilidh,214,21,"   21="
2000,G,Kirsty,214,21,"   21="
2000,G,Niamh,202,23,"   23"
2000,G,Laura,200,24,"   24"
2000,G,Olivia,197,25,"   25"
2000,G,Ellie,183,26,"   26"
2000,G,Abbie,180,27,"   27="
2000,G,Jennifer,180,27,"   27="
2000,G,Holly,176,29,"   29"
2000,G,Jade,170,30,"   30"
2000,G,Bethany,163,31,"   31"
2000,G,Louise,162,32,"   32"
2000,G,Beth,155,33,"   33"
2000,G,Zoe,154,34,"   34"
2000,G,Robyn,151,35,"   35"
2000,G,Heather,149,36,"   36"
2000,G,Aimee,148,37,"   37="
2000,G,Cara,148,37,"   37="
2000,G,Leah,147,39,"   39"
2000,G,Jessica,143,40,"   40"
2000,G,Charlotte,140,41,"   41"
2000,G,Rachael,139,42,"   42"
2000,G,Jodie,126,43,"   43="
2000,G,Samantha,126,43,"   43="
2000,G,Georgia,125,45,"   45"
2000,G,Natasha,123,46,"   46"
2000,G,Taylor,122,47,"   47"
2000,G,Iona,118,48,"   48"
2000,G,Eve,115,49,"   49="
2000,G,Molly,115,49,"   49="
2000,G,Kayleigh,114,51,"   51"
2000,G,Stephanie,113,52,"   52"
2000,G,Claire,107,53,"   53"
2000,G,Melissa,106,54,"   54"
2000,G,Danielle,105,55,"   55"
2000,G,Gemma,102,56,"   56"
2000,G,Chelsea,99,57,"   57="
2000,G,Natalie,99,57,"   57="
2000,G,Amber,94,59,"   59"
2000,G,Abby,86,60,"   60"
2000,G,Caitlyn,85,61,"   61"
2000,G,Lauryn,83,62,"   62"
2000,G,Catherine,78,63,"   63="
2000,G,Lisa,78,63,"   63="
2000,G,Brooke,77,65,"   65="
2000,G,Elizabeth,77,65,"   65="
2000,G,Isla,76,67,"   67="
2000,G,Nicola,76,67,"   67="
2000,G,Jenna,75,69,"   69"
2000,G,Abigail,74,70,"   70"
2000,G,Alexandra,72,71,"   71="
2000,G,Jordan,72,71,"   71="
2000,G,Rebekah,72,71,"   71="
2000,G,Katherine,67,74,"   74="
2000,G,Victoria,67,74,"   74="
2000,G,Kelsey,65,76,"   76"
2000,G,Carly,63,77,"   77"
2000,G,Kate,62,78,"   78"
2000,G,Fiona,61,79,"   79="
2000,G,Mhairi,61,79,"   79="
2000,G,Grace,58,81,"   81"
2000,G,Alice,57,82,"   82"
2000,G,Cerys,56,83,"   83="
2000,G,Skye,56,83,"   83="
2000,G,Demi,55,85,"   85"
2000,G,Alana,53,86,"   86"
2000,G,Ciara,52,87,"   87="
2000,G,Kirsten,52,87,"   87="
2000,G,Kiera,51,89,"   89="
2000,G,Paige,51,89,"   89="
2000,G,Chantelle,50,91,"   91"
2000,G,Jasmine,48,92,"   92="
2000,G,Morven,48,92,"   92="
2000,G,Kimberley,47,94,"   94"
2000,G,Jemma,45,95,"   95"
2000,G,Ashleigh,44,96,"   96="
2000,G,Casey,44,96,"   96="
2000,G,Eva,44,96,"   96="
2000,G,Sara,44,96,"   96="
2000,G,Siobhan,44,96,"   96="
2001,G,Chloe,711,1,"    1"
2001,G,Amy,536,2,"    2="
2001,G,Lauren,536,2,"    2="
2001,G,Emma,503,4,"    4"
2001,G,Megan,496,5,"    5"
2001,G,Erin,490,6,"    6"
2001,G,Hannah,447,7,"    7"
2001,G,Rebecca,446,8,"    8"
2001,G,Sophie,429,9,"    9"
2001,G,Caitlin,396,10,"   10"
2001,G,Rachel,381,11,"   11"
2001,G,Emily,362,12,"   12"
2001,G,Lucy,342,13,"   13"
2001,G,Katie,336,14,"   14"
2001,G,Nicole,294,15,"   15"
2001,G,Shannon,277,16,"   16"
2001,G,Ellie,256,17,"   17"
2001,G,Sarah,244,18,"   18"
2001,G,Abbie,238,19,"   19="
2001,G,Holly,238,19,"   19="
2001,G,Morgan,230,21,"   21"
2001,G,Niamh,216,22,"   22"
2001,G,Anna,212,23,"   23"
2001,G,Eilidh,206,24,"   24"
2001,G,Olivia,201,25,"   25"
2001,G,Laura,188,26,"   26"
2001,G,Zoe,187,27,"   27"
2001,G,Cara,184,28,"   28"
2001,G,Courtney,182,29,"   29"
2001,G,Molly,178,30,"   30"
2001,G,Eve,173,31,"   31"
2001,G,Jade,172,32,"   32"
2001,G,Kirsty,167,33,"   33="
2001,G,Leah,167,33,"   33="
2001,G,Jessica,166,35,"   35"
2001,G,Aimee,162,36,"   36"
2001,G,Beth,157,37,"   37"
2001,G,Charlotte,156,38,"   38"
2001,G,Taylor,143,39,"   39"
2001,G,Jennifer,139,40,"   40"
2001,G,Jodie,138,41,"   41"
2001,G,Robyn,136,42,"   42"
2001,G,Samantha,134,43,"   43"
2001,G,Louise,133,44,"   44"
2001,G,Abby,131,45,"   45="
2001,G,Heather,131,45,"   45="
2001,G,Rachael,130,47,"   47"
2001,G,Bethany,126,48,"   48"
2001,G,Iona,116,49,"   49="
2001,G,Kayleigh,116,49,"   49="
2001,G,Georgia,115,51,"   51"
2001,G,Melissa,111,52,"   52="
2001,G,Natasha,111,52,"   52="
2001,G,Danielle,105,54,"   54="
2001,G,Stephanie,105,54,"   54="
2001,G,Claire,102,56,"   56"
2001,G,Chelsea,96,57,"   57"
2001,G,Gemma,94,58,"   58="
2001,G,Jenna,94,58,"   58="
2001,G,Amber,92,60,"   60"
2001,G,Mia,91,61,"   61"
2001,G,Abigail,89,62,"   62"
2001,G,Catherine,86,63,"   63"
2001,G,Nicola,83,64,"   64"
2001,G,Alexandra,78,65,"   65="
